,Tamil Words
19739,உயிர்ப
19740,அதிகமாயிருந்தத
19741,பரிபாலித்த
19742,பிடித்தோம
19743,அழிப்பத
19744,மெச்சுகிறேன
19745,கருத்தைச
19746,விட்டேன
19747,ஆழ்வார்களும
19748,போவான
19749,கொய்தாலும
19750,சிரோமண
19751,இன்பம
19752,உற்சாகமும
19753,உன்னுடையத
19754,தெருக்களெல்லாம
19755,ஈ
19756,ரேகைய
19757,முன்வந்தார
19758,ஸ்தூபிகளும
19759,சாம்பலாக
19760,வட
19761,பூம்புகாரின
19762,விசாலப்படுத்த
19763,தப்பித்துச
19764,ஒருத்தியிடம
19765,வயதாகித
19766,அப்பட
19767,காதும
19768,மதில்சுவராயிருந்தத
19769,அரண்மனைக்குள்ளும
19770,பார்ப்பவர
19771,கூட்டமாயிருக்கிறத
19772,வெள்ளச
19773,பழந்தமிழ்நாட்டில
19774,உட்பட்டிருப்பத
19775,பக்கமாகத
19776,தழுதழுத்த
19777,சிம்மாசனம
19778,கோழிகள
19779,சிநேகம
19780,சுட்டிக்காட்டித
19781,தீர்மானித்திருந்தான
19782,உணர்த்தின
19783,பிறந்திருந்தாய
19784,வீட்டுப
19785,மணிமகுடங்களைத
19786,கத்தியையும
19787,உள்ளாகும
19788,சினேகிதர்கள
19789,வர்ணிப்பத
19790,கிளிகளும
19791,சொல்லாதிருங்கள
19792,செய்தார்கள
19793,ராஜகுமாரனும
19794,பேசும
19795,பழுக்கக
19796,மன்மதனையும
19797,நிறம
19798,உலகோர
19799,மானிய
19800,சிலாக்கியமில்லைதான
19801,தந்தைய
19802,இளவரசியைச
19803,அதற்குச
19804,பெண்ணாய்ப
19805,சிவந்த
19806,பெற்றிருக்கும
19807,கருத்தையல்லவ
19808,ஜொலிப்பதைக
19809,எய்தியத
19810,பாணர்கள
19811,கூரையைப
19812,இளந்தளிர்க்கரத்த
19813,சத்தமிடுகின்றன
19814,மங்கையரின
19815,எட்ட
19816,கேள்விக்க
19817,ஒருத்திதான
19818,ஓடக்காரர்கள
19819,அனுகூலம
19820,பிரவேசித்தாலும
19821,கடமையைச
19822,ஒன்றைக
19823,எடுப்பதைய
19824,சத்தத்தைச
19825,பயனும
19826,பாட்டுப
19827,பலர
19828,அடிவைத்த
19829,அரசமரத்துக
19830,பயங்கரமும
19831,ஓலைச்சுவடியைக
19832,படகின
19833,விடுவதுதான
19834,சரியாய்ப
19835,வீட்டிலிருந்தும
19836,விருப்பத்த
19837,விரைவாகத
19838,இருக்கிறதல்லவ
19839,கல்வெட்டுக்களில
19840,பக்கமாகப
19841,செய்வதென்பத
19842,லவலேசமும
19843,பிறந்திருந்தேன
19844,பெருந
19845,பாலகன
19846,மகாவிஷ்ணுவிடமும
19847,குறிப்பாகச
19848,பதினால
19849,அறிகுறிகளைய
19850,மன்னர்களின
19851,நரிகளிடம
19852,மூங்கிலினால
19853,உறவெல்லாம
19854,யாதும
19855,சுமந்தோனும
19856,இருப்புக
19857,ஔவையாரைப
19858,மட்டைகளைக
19859,செல்லவில்ல
19860,கொடுத்தாய
19861,அம்மாபெரும
19862,பாலைவனத்தில
19863,குவிந்திருந்த
19864,வேட்டையாடச
19865,அதைய
19866,பலியாவதாகச
19867,இலச்சினைய
19868,பரவியத
19869,நனைத்துக
19870,வஸுதேவர
19871,ஐயைய
19872,ஓடினாலும
19873,திறக்கும்படிப
19874,சிரிப்பொலியும
19875,நினைவூட்டின
19876,விவரத்தைச
19877,கவனத்த
19878,இருட்டறைதான
19879,சொல்வார
19880,மூடத்தனமாகப
19881,அஸ்திவாரம
19882,நினைவுகூர்ந்த
19883,சொல்லட
19884,பாட்டனாரைப
19885,விரதமும
19886,காஞ்சீபுரத்துக்குக
19887,பலத்தையெல்லாம
19888,நாயகனைக
19889,அனுப்ப
19890,காற்றினால
19891,நிலைநாட்டுவத
19892,அப்படியிருக்கும்போத
19893,பொய்யைச
19894,கலங்கர
19895,என்பவன
19896,கட்டைகளில
19897,குடியிருக்கும
19898,இராஜகுமாரர
19899,ஆண்களும
19900,திமிலோகப்படும
19901,மாடங்களிலிருந்த
19902,சிறைப்படுத்தித
